Gender,Salary,LocationId,Tenure,Balance,NumProducts,HasCreditCard,IsActive,Geography_France,Geography_Germany,Geography_Spain,Geography_UK,Geography_USA
1,119647.7,2,8,108601.0,1,1,1,1,0,0,0,0
0,28465.86,3,4,119827.49379288736,1,1,0,0,0,1,0,0
0,152979.14,4,5,119827.49379288736,2,1,1,0,0,0,1,0
1,190911.02,4,4,119827.49379288736,2,1,1,0,0,0,1,0
0,95794.98,3,2,119827.49379288736,2,1,1,0,0,1,0,0
1,189742.78,2,1,141136.62,1,1,0,1,0,0,0,0
1,188574.08,6,9,108231.37,1,1,1,0,0,0,0,1
1,183872.88,3,6,119827.49379288736,1,0,0,0,0,1,0,0
0,196555.32,4,6,144855.34,1,0,0,0,0,0,1,0
1,112503.24,3,2,68432.45,2,1,1,0,0,1,0,0
1,46864.0,4,6,136855.24,1,1,0,0,0,0,1,0
0,65864.4,2,3,44020.89,1,1,0,1,0,0,0,0
1,125167.92,1,9,133060.63,1,1,1,0,1,0,0,0
1,177519.39,3,7,119827.49379288736,2,1,1,0,0,1,0,0
1,169653.32,1,1,119827.49379288736,1,1,1,0,1,0,0,0
0,118372.55,5,5,97665.61,1,1,0,0,0,0,0,0
1,16481.12,2,5,185013.02,1,1,0,1,0,0,0,0
0,138525.19,3,0,119827.49379288736,2,1,1,0,0,1,0,0
0,14608.0,4,7,65971.61,2,1,0,0,0,0,1,0
0,81548.38,4,9,150463.11,2,0,1,0,0,0,1,0
0,69608.48,4,1,119827.49379288736,2,0,0,0,0,0,1,0
1,68873.8,4,9,119827.49379288736,2,1,0,0,0,0,1,0
0,81102.81,6,5,136425.18,1,1,0,0,0,0,0,1
1,81054.0,6,3,250898.09,3,0,1,0,0,0,0,1
1,74149.77,5,4,146798.81,1,1,1,0,0,0,0,0
1,99503.19,1,1,119827.49379288736,2,0,0,0,1,0,0,0
0,10109.47,5,7,128486.91,2,1,0,0,0,0,0,0
0,58855.85,2,9,119827.49379288736,2,1,1,1,0,0,0,0
1,84402.46,1,1,143407.29,2,0,1,0,1,0,0,0
0,49713.87,6,2,119827.49379288736,1,1,0,0,0,0,0,1
1,133537.53,6,6,76165.65,1,1,1,0,0,0,0,1
1,124615.59,5,4,119827.49379288736,2,1,0,0,0,0,0,0
0,98090.69,2,8,119827.49379288736,2,0,1,1,0,0,0,0
0,42607.69,2,6,90560.3,2,1,1,1,0,0,0,0
1,192434.11,5,3,62391.22,1,1,1,0,0,0,0,0
1,60686.4,6,5,119827.49379288736,3,0,0,0,0,0,0,1
0,49463.44,4,7,119827.49379288736,2,1,1,0,0,0,1,0
0,81431.99,4,1,123378.2,1,1,0,0,0,0,1,0
0,22909.56,2,3,99836.47,1,0,1,1,0,0,0,0
1,65532.17,5,5,161434.36,2,1,1,0,0,0,0,0
1,141053.85,2,5,119827.49379288736,2,0,1,1,0,0,0,0
0,3472.63,3,10,138311.76,1,1,1,0,0,1,0,0
1,102083.78,5,7,119827.49379288736,2,1,0,0,0,0,0,0
0,1801.77,3,4,119827.49379288736,2,1,0,0,0,1,0,0
1,85185.44,6,6,101744.84,1,0,0,0,0,0,0,1
1,119882.7,1,8,119827.49379288736,1,1,0,0,1,0,0,0
0,83715.66,5,4,125456.07,1,1,0,0,0,0,0,0
1,23425.78,3,7,119827.49379288736,2,1,0,0,0,1,0,0
1,77326.78,6,2,119827.49379288736,2,0,1,0,0,0,0,1
0,156150.08,2,7,119827.49379288736,2,1,0,1,0,0,0,0
1,108577.97,4,5,119827.49379288736,2,1,0,0,0,0,1,0
0,133573.29,1,4,118449.21,1,1,1,0,1,0,0,0
1,102057.86,3,2,119827.49379288736,1,0,1,0,0,1,0,0
0,47247.56,5,9,178095.55,1,0,0,0,0,0,0,0
0,114566.47,4,2,109175.14,2,1,0,0,0,0,1,0
1,184464.7,2,7,127785.17,4,0,0,1,0,0,0,0
0,151401.33,3,6,119827.49379288736,2,0,1,0,0,1,0,0
0,70607.1,4,9,119827.49379288736,2,1,1,0,0,0,1,0
1,147074.67,2,9,134260.36,2,1,0,1,0,0,0,0
1,105780.18,2,8,69143.91,2,0,1,1,0,0,0,0
1,109496.45,4,4,100054.77,1,1,0,0,0,0,1,0
0,137739.45,5,6,119827.49379288736,1,1,1,0,0,0,0,0
1,105140.92,3,2,116248.88,1,1,0,0,0,1,0,0
0,113276.46,4,6,86053.52,2,1,1,0,0,0,1,0
0,172531.23,3,6,123157.95,1,1,0,0,0,1,0,0
1,64375.4,5,1,63438.91,1,1,0,0,0,0,0,0
1,28434.44,4,9,95295.39,1,1,0,0,0,0,1,0
1,46941.41,3,4,133550.67,1,1,1,0,0,1,0,0
0,29333.01,6,1,106871.81,2,1,0,0,0,0,0,1
1,193724.51,1,3,105266.32,2,1,1,0,1,0,0,0
0,34967.75,5,2,105229.53,1,1,0,0,0,0,0,0
1,55663.85,5,8,102768.42,1,1,0,0,0,0,0,0
1,55753.12,6,7,119827.49379288736,2,1,1,0,0,0,0,1
1,176962.31,3,6,112689.95,1,1,0,0,0,1,0,0
1,181507.44,2,9,122334.26,2,1,1,1,0,0,0,0
1,61995.57,1,1,119827.49379288736,2,1,0,0,1,0,0,0
1,98349.13,4,4,137847.41,2,1,0,0,0,0,1,0
1,59748.19,5,5,122486.47,1,0,1,0,0,0,0,0
1,159840.51,3,2,101286.11,1,1,1,0,0,1,0,0
1,6656.64,3,7,119827.49379288736,2,1,1,0,0,1,0,0
1,37141.62,2,4,101247.06,1,1,0,1,0,0,0,0
1,37094.75,5,10,86977.96,1,0,1,0,0,0,0,0
1,159475.08,2,7,119827.49379288736,1,1,0,1,0,0,0,0
0,51548.14,3,9,110123.59,1,0,1,0,0,1,0,0
1,58719.63,5,8,178111.82,1,0,0,0,0,0,0,0
1,7861.68,5,10,126306.64,3,0,0,0,0,0,0,0
0,19199.61,5,6,100768.77,1,1,0,0,0,0,0,0
1,178504.29,3,5,119827.49379288736,2,1,0,0,0,1,0,0
0,189016.14,1,3,119827.49379288736,2,1,1,0,1,0,0,0
0,156048.64,3,7,118991.79,1,1,1,0,0,1,0,0
1,52876.41,5,3,140997.26,1,0,1,0,0,0,0,0
1,19653.08,4,5,119827.49379288736,2,0,1,0,0,0,1,0
1,139451.98,2,6,166824.59,1,1,0,1,0,0,0,0
0,128136.29,2,2,76322.69,1,1,0,1,0,0,0,0
1,45206.57,2,6,119827.49379288736,2,1,1,1,0,0,0,0
1,190146.83,6,8,149083.7,1,1,1,0,0,0,0,1
1,158313.87,5,7,119827.49379288736,2,0,1,0,0,0,0,0
1,96670.2,5,9,119827.49379288736,1,1,1,0,0,0,0,0
1,62163.53,2,1,126588.81,2,0,1,1,0,0,0,0
0,88428.41,5,2,143249.67,1,1,0,0,0,0,0,0
1,35908.46,3,8,81844.91,2,1,1,0,0,1,0,0
1,168780.04,5,4,119827.49379288736,1,0,1,0,0,0,0,0
1,191263.76,1,9,190298.89,2,1,1,0,1,0,0,0
1,83052.03,5,2,117212.18,1,1,1,0,0,0,0,0
0,125962.02,3,0,119827.49379288736,2,1,1,0,0,1,0,0
1,164696.27,4,4,139848.17,1,1,0,0,0,0,1,0
0,187011.96,6,9,101861.36,2,0,0,0,0,0,0,1
1,55324.49,5,2,167455.66,2,1,1,0,0,0,0,0
0,34335.55,4,4,119827.49379288736,2,0,1,0,0,0,1,0
0,17004.14,6,1,116360.07,1,1,0,0,0,0,0,1
1,116331.42,5,3,88466.82,1,0,0,0,0,0,0,0
0,22974.01,2,7,119827.49379288736,2,0,1,1,0,0,0,0
0,49725.16,6,5,123642.36,1,1,1,0,0,0,0,1
1,87412.74,2,9,119827.49379288736,1,0,1,1,0,0,0,0
1,26136.89,1,9,72286.84,2,1,1,0,1,0,0,0
0,126554.96,3,1,119827.49379288736,2,1,0,0,0,1,0,0
1,193321.3,1,1,109681.61,1,1,1,0,1,0,0,0
1,90928.02,4,9,145018.64,2,1,0,0,0,0,1,0
1,76510.46,3,8,119827.49379288736,1,1,1,0,0,1,0,0
0,120115.5,2,8,187487.63,1,1,1,1,0,0,0,0
1,197984.58,1,2,165692.91,1,1,1,0,1,0,0,0
0,142977.05,6,5,137648.41,1,1,0,0,0,0,0,1
0,82522.61,2,6,118560.0,1,1,0,1,0,0,0,0
1,150664.97,1,8,164385.53,1,1,0,0,1,0,0,0
1,114153.44,5,9,108286.5,1,1,1,0,0,0,0,0
0,171706.66,6,2,119827.49379288736,2,1,1,0,0,0,0,1
0,119071.56,1,9,119827.49379288736,2,0,0,0,1,0,0,0
1,143007.49,2,2,118079.47,4,1,1,1,0,0,0,0
1,31302.35,1,2,127283.78,1,1,1,0,1,0,0,0
1,71139.8,6,8,119827.49379288736,2,1,0,0,0,0,0,1
1,54122.89,1,6,141389.06,1,1,0,0,1,0,0,0
1,120031.29,6,8,130091.5,1,1,1,0,0,0,0,1
1,104076.51,4,4,143744.77,2,1,0,0,0,0,1,0
1,175853.64,3,9,97408.03,1,1,1,0,0,1,0,0
1,175795.87,4,9,111927.45,1,1,1,0,0,0,1,0
1,15360.91,5,3,119827.49379288736,2,1,0,0,0,0,0,0
1,168460.12,1,2,119827.49379288736,1,0,0,0,1,0,0,0
1,181177.9,1,1,119827.49379288736,1,1,1,0,1,0,0,0
0,58363.94,3,1,188285.68,1,0,0,0,0,1,0,0
0,20276.87,2,2,109705.52,1,1,0,1,0,0,0,0
1,91514.62,5,9,119827.49379288736,2,0,0,0,0,0,0,0
0,76703.1,1,1,127122.79,3,0,1,0,1,0,0,0
1,110887.14,6,0,98241.04,1,1,0,0,0,0,0,1
0,109843.16,5,8,170840.08,2,0,0,0,0,0,0,0
0,12577.21,3,4,87541.06,2,1,1,0,0,1,0,0
0,179365.1,1,4,62610.96,2,0,1,0,1,0,0,0
1,65816.53,2,9,119827.49379288736,2,1,1,1,0,0,0,0
0,124170.9,5,5,113328.93,1,1,0,0,0,0,0,0
1,175015.12,4,2,104832.49,1,1,0,0,0,0,1,0
0,115441.66,6,9,102289.85,1,1,1,0,0,0,0,1
0,128247.03,3,6,125227.82,2,0,1,0,0,1,0,0
0,141914.94,6,5,140510.89,1,1,0,0,0,0,0,1
0,115566.57,5,6,132253.22,1,1,0,0,0,0,0,0
1,175423.69,6,2,39043.29,2,1,1,0,0,0,0,1
1,133447.49,4,8,119827.49379288736,2,1,1,0,0,0,1,0
1,114474.98,4,9,99685.06,1,1,0,0,0,0,1,0
1,52044.66,3,3,125385.49,2,0,1,0,0,1,0,0
1,180290.68,5,2,131365.37,2,1,1,0,0,0,0,0
1,132034.13,5,6,98308.51,1,1,1,0,0,0,0,0
0,20968.88,4,8,119827.49379288736,2,1,0,0,0,0,1,0
1,158735.1,5,5,140856.16,2,1,0,0,0,0,0,0
0,196134.44,6,8,119827.49379288736,2,1,1,0,0,0,0,1
1,22374.97,5,2,172274.01,1,1,0,0,0,0,0,0
1,161668.15,2,8,119827.49379288736,2,1,0,1,0,0,0,0
1,67339.34,6,0,122447.76,1,0,0,0,0,0,0,1
0,56229.72,4,10,119827.49379288736,2,1,1,0,0,0,1,0
0,140991.23,1,6,157559.59,2,1,0,0,1,0,0,0
1,177644.52,4,3,126550.7,1,0,0,0,0,0,1,0
0,142342.55,1,2,158584.82,3,1,0,0,1,0,0,0
1,154559.28,4,2,163569.61,2,1,1,0,0,0,1,0
0,176570.28,2,3,119827.49379288736,1,1,1,1,0,0,0,0
0,191961.83,3,6,127211.45,1,0,0,0,0,1,0,0
1,9452.88,2,3,118199.97,2,1,0,1,0,0,0,0
0,165257.31,1,2,101014.08,2,1,1,0,1,0,0,0
1,169763.89,5,6,119208.85,1,1,0,0,0,0,0,0
0,160663.11,4,6,119827.49379288736,2,1,1,0,0,0,1,0
0,192072.1,5,10,53772.73,1,1,1,0,0,0,0,0
0,93275.61,1,6,119827.49379288736,2,1,0,0,1,0,0,0
0,112269.67,6,2,138878.81,1,0,1,0,0,0,0,1
0,2186.83,5,1,130922.81,2,0,0,0,0,0,0,0
1,43075.7,6,9,119827.49379288736,2,1,1,0,0,0,0,1
1,12368.11,5,8,119827.49379288736,2,1,1,0,0,0,0,0
0,42410.21,6,8,130866.19,1,1,0,0,0,0,0,1
0,190430.81,1,7,187257.94,1,0,1,0,1,0,0,0
0,138394.37,3,7,119827.49379288736,1,1,1,0,0,1,0,0
1,172501.38,6,6,147733.64,1,0,1,0,0,0,0,1
1,197916.43,5,1,119827.49379288736,2,1,1,0,0,0,0,0
1,7035.36,1,2,163139.27,1,1,1,0,1,0,0,0
0,159676.55,5,4,119827.49379288736,2,1,1,0,0,0,0,0
0,80603.99,4,5,119540.15,1,0,1,0,0,0,1,0
0,187599.8,5,4,129553.76,2,1,0,0,0,0,0,0
1,94450.97,4,9,119827.49379288736,2,1,1,0,0,0,1,0
0,143981.27,3,1,66101.89,1,1,1,0,0,1,0,0
1,26450.57,5,2,140431.98,1,1,0,0,0,0,0,0
0,164482.92,2,2,119827.49379288736,2,0,0,1,0,0,0,0
0,84012.81,5,0,119827.49379288736,1,1,1,0,0,0,0,0
0,101192.08,4,5,119827.49379288736,2,1,0,0,0,0,1,0
0,175324.74,2,4,116471.43,2,1,0,1,0,0,0,0
1,197226.32,4,4,119827.49379288736,2,1,0,0,0,0,1,0
0,99504.03,4,9,123785.24,1,1,0,0,0,0,1,0
0,83700.66,1,4,119827.49379288736,2,0,1,0,1,0,0,0
0,28226.15,1,8,88758.95,2,0,0,0,1,0,0,0
1,35321.65,4,5,153611.83,2,1,0,0,0,0,1,0
0,41229.73,6,4,112044.72,1,1,1,0,0,0,0,1
0,78970.58,1,7,123826.07,1,0,1,0,1,0,0,0
0,107890.69,5,9,106804.26,3,1,0,0,0,0,0,0
0,191870.28,4,6,119827.49379288736,2,1,1,0,0,0,1,0
0,7905.06,6,2,68892.77,2,1,0,0,0,0,0,1
0,65731.53,1,6,119827.49379288736,2,1,0,0,1,0,0,0
0,145698.73,5,5,125827.43,1,0,1,0,0,0,0,0
1,50046.25,4,9,119827.49379288736,2,1,0,0,0,0,1,0
1,60830.24,2,7,119827.49379288736,2,1,1,1,0,0,0,0
0,158853.98,6,5,148495.64,1,0,0,0,0,0,0,1
1,111243.09,1,1,133043.66,1,0,0,0,1,0,0,0
1,171014.69,5,9,74989.58,1,1,1,0,0,0,0,0
1,170835.32,4,7,60263.23,1,1,0,0,0,0,1,0
1,47775.34,4,3,129370.91,4,1,1,0,0,0,1,0
1,139297.71,3,5,157955.83,2,0,0,0,0,1,0,0
1,195167.38,4,4,119827.49379288736,1,1,0,0,0,0,1,0
0,160948.87,5,7,70729.17,1,1,1,0,0,0,0,0
1,44965.54,3,8,119827.49379288736,2,0,1,0,0,1,0,0
1,52137.73,3,2,119827.49379288736,2,1,0,0,0,1,0,0
1,109296.18,5,8,90721.52,2,1,0,0,0,0,0,0
1,20092.89,3,2,119827.49379288736,2,1,1,0,0,1,0,0
0,197804.0,6,0,57784.22,1,1,0,0,0,0,0,1
1,118782.06,1,9,131765.72,1,1,0,0,1,0,0,0
1,152876.13,1,7,119827.49379288736,1,0,1,0,1,0,0,0
1,135655.29,3,9,110022.74,1,0,1,0,0,1,0,0
0,103970.58,6,9,131569.63,1,1,1,0,0,0,0,1
1,35786.76,2,2,164523.5,2,1,1,1,0,0,0,0
0,25325.07,2,2,114330.95,1,1,1,1,0,0,0,0
0,18732.84,4,10,135923.16,1,1,0,0,0,0,1,0
0,118522.73,6,8,119827.49379288736,2,1,1,0,0,0,0,1
0,89972.25,2,4,119827.49379288736,2,0,1,1,0,0,0,0
1,187194.15,2,0,124693.48,1,0,1,1,0,0,0,0
0,106785.7,3,7,147936.42,1,1,1,0,0,1,0,0
1,142516.35,6,0,119827.49379288736,1,1,0,0,0,0,0,1
0,73334.43,3,2,126558.92,1,1,0,0,0,1,0,0
1,186612.47,5,6,106938.11,2,0,1,0,0,0,0,0
0,123613.81,6,4,140002.35,1,1,0,0,0,0,0,1
1,31368.08,2,9,123444.72,1,1,1,1,0,0,0,0
1,40066.95,4,6,147107.91,1,1,1,0,0,0,1,0
1,175969.19,1,9,128514.84,1,0,0,0,1,0,0,0
0,10034.77,5,5,119827.49379288736,1,0,0,0,0,0,0,0
0,151167.94,4,9,106756.01,2,1,0,0,0,0,1,0
0,191387.76,2,3,119827.49379288736,2,1,0,1,0,0,0,0
0,51229.17,2,6,119827.49379288736,2,1,0,1,0,0,0,0
0,87351.42,1,5,155393.32,1,1,1,0,1,0,0,0
0,48984.95,3,2,110414.48,1,1,1,0,0,1,0,0
1,182738.0,5,2,119827.49379288736,2,1,1,0,0,0,0,0
0,153535.27,2,9,157098.52,1,1,1,1,0,0,0,0
0,125079.65,2,5,85626.6,1,1,1,1,0,0,0,0
1,162321.26,2,6,93796.42,2,1,1,1,0,0,0,0
0,3414.72,4,1,119827.49379288736,2,1,0,0,0,0,1,0
1,165082.25,1,6,125268.03,2,1,0,0,1,0,0,0
0,52021.39,3,2,148143.84,1,1,1,0,0,1,0,0
1,148256.43,2,10,115545.33,2,1,0,1,0,0,0,0
1,122899.01,6,7,119827.49379288736,2,0,0,0,0,0,0,1
1,10771.46,4,5,44928.88,1,1,1,0,0,0,1,0
1,18255.51,5,2,119827.49379288736,2,1,1,0,0,0,0,0
1,183566.78,1,3,162442.35,1,1,0,0,1,0,0,0
0,175224.12,1,5,119827.49379288736,2,1,1,0,1,0,0,0
1,147913.56,5,0,96213.82,2,1,0,0,0,0,0,0
0,180598.66,2,6,156569.43,1,1,0,1,0,0,0,0
1,186136.48,2,8,119827.49379288736,2,1,0,1,0,0,0,0
0,7455.2,5,1,119827.49379288736,2,0,0,0,0,0,0,0
0,80552.11,3,6,110463.25,2,1,1,0,0,1,0,0
1,25722.28,3,7,154575.76,1,1,0,0,0,1,0,0
0,170996.86,1,9,119827.49379288736,2,0,0,0,1,0,0,0
1,20603.32,5,3,119827.49379288736,2,1,1,0,0,0,0,0
1,141763.26,3,5,147037.32,1,0,0,0,0,1,0,0
1,122284.38,6,0,119276.31,1,0,0,0,0,0,0,1
0,190011.85,6,7,108664.85,2,1,0,0,0,0,0,1
1,128046.98,6,5,119827.49379288736,1,1,0,0,0,0,0,1
1,135662.17,5,5,163034.82,2,1,1,0,0,0,0,0
0,7571.51,1,4,93059.34,1,1,0,0,1,0,0,0
1,23596.24,3,9,179581.31,1,1,0,0,0,1,0,0
1,92727.42,6,4,113625.93,1,0,0,0,0,0,0,1
1,65156.83,5,7,119961.48,1,1,0,0,0,0,0,0
1,60151.77,5,3,129209.48,1,0,0,0,0,0,0,0
0,149097.38,6,5,137227.04,3,1,0,0,0,0,0,1
0,35199.24,3,3,119024.75,2,1,0,0,0,1,0,0
1,129451.29,6,7,74623.5,3,1,0,0,0,0,0,1
0,145134.49,3,2,157929.45,1,1,1,0,0,1,0,0
0,192709.69,2,7,92606.86,2,1,0,1,0,0,0,0
1,139083.7,4,2,127862.93,2,1,0,0,0,0,1,0
0,83629.6,1,1,119827.49379288736,1,1,1,0,1,0,0,0
0,35625.41,6,4,142711.81,1,1,0,0,0,0,0,1
0,35338.96,3,4,119827.49379288736,2,1,0,0,0,1,0,0
1,15602.8,1,1,163159.85,1,0,1,0,1,0,0,0
1,182355.21,1,3,108586.86,1,1,1,0,1,0,0,0
0,89327.67,2,5,110624.99,1,1,0,1,0,0,0,0
0,151903.6,1,5,154846.24,2,1,1,0,1,0,0,0
1,11.58,5,4,122917.71,1,1,1,0,0,0,0,0
0,77519.62,6,9,119827.49379288736,2,0,1,0,0,0,0,1
0,91423.69,2,2,82787.93,2,0,0,1,0,0,0,0
1,106287.77,3,5,102500.34,1,0,0,0,0,1,0,0
1,161800.77,5,9,119827.49379288736,2,1,0,0,0,0,0,0
1,80582.34,6,9,159492.79,1,1,0,0,0,0,0,1
1,185094.48,5,10,119827.49379288736,2,1,1,0,0,0,0,0
0,172586.89,1,7,118241.02,1,1,0,0,1,0,0,0
0,195649.79,2,2,113090.4,1,1,0,1,0,0,0,0
0,145792.01,2,9,65763.57,1,1,1,1,0,0,0,0
0,138510.01,6,1,125537.38,1,1,0,0,0,0,0,1
1,168895.06,5,3,94263.91,2,1,0,0,0,0,0,0
1,97983.44,1,4,133434.57,2,1,0,0,1,0,0,0
0,85167.88,2,6,119827.49379288736,1,1,1,1,0,0,0,0
1,18210.36,5,9,119827.49379288736,2,1,1,0,0,0,0,0
1,13608.18,6,9,94748.76,2,0,1,0,0,0,0,1
0,110457.99,2,4,98640.74,1,1,1,1,0,0,0,0
1,31231.35,4,9,74681.9,2,0,0,0,0,0,1,0
1,141582.66,3,4,119827.49379288736,2,1,0,0,0,1,0,0
0,14666.35,6,7,179915.85,1,0,0,0,0,0,0,1
1,55400.17,1,1,128207.23,1,1,1,0,1,0,0,0
1,174667.65,4,9,132739.26,2,0,0,0,0,0,1,0
0,154189.08,3,10,119827.49379288736,2,1,0,0,0,1,0,0
1,142170.44,2,4,120509.81,1,0,0,1,0,0,0,0
1,94499.06,2,4,124547.13,2,1,0,1,0,0,0,0
0,182081.45,5,4,119827.49379288736,2,0,1,0,0,0,0,0
1,68562.26,2,4,88815.56,2,1,0,1,0,0,0,0
0,88798.02,2,1,82231.51,2,1,0,1,0,0,0,0
1,113781.99,2,7,184715.86,2,1,0,1,0,0,0,0
1,121866.87,1,3,119827.49379288736,2,1,0,0,1,0,0,0
1,150390.57,6,4,119827.49379288736,1,1,1,0,0,0,0,1
1,60708.72,4,4,147972.19,1,1,0,0,0,0,1,0
1,78858.07,5,9,119827.49379288736,2,1,1,0,0,0,0,0
1,56407.42,1,8,170008.84,1,0,0,0,1,0,0,0
0,125698.97,2,3,119827.49379288736,2,0,1,1,0,0,0,0
0,23235.38,3,10,119827.49379288736,1,1,0,0,0,1,0,0
0,75732.25,1,8,95386.82,1,1,1,0,1,0,0,0
1,179861.79,2,7,90373.28,2,1,0,1,0,0,0,0
1,42976.64,3,4,133467.77,2,1,1,0,0,1,0,0
1,10486.69,6,3,119827.49379288736,2,0,1,0,0,0,0,1
1,56794.73,1,3,96288.26,1,1,0,0,1,0,0,0
0,28157.34,2,4,91547.84,2,0,1,1,0,0,0,0
1,152422.91,1,8,138292.64,2,0,0,0,1,0,0,0
1,167033.83,1,9,119827.49379288736,1,1,0,0,1,0,0,0
1,126082.18,2,8,71667.74,1,1,1,1,0,0,0,0
0,181499.77,3,0,118994.84,1,1,0,0,0,1,0,0
1,41967.03,2,7,119827.49379288736,2,1,1,1,0,0,0,0
1,186300.59,2,2,145610.07,2,0,0,1,0,0,0,0
0,85412.54,5,1,138162.81,1,1,0,0,0,0,0,0
0,23343.18,4,9,135020.21,2,1,1,0,0,0,1,0
1,180698.32,2,2,119827.49379288736,2,1,0,1,0,0,0,0
0,136071.05,1,8,135161.67,1,1,1,0,1,0,0,0
0,175149.2,1,9,119827.49379288736,1,1,0,0,1,0,0,0
1,146949.74,1,6,94486.47,1,1,1,0,1,0,0,0
1,88920.68,2,9,117640.39,1,1,0,1,0,0,0,0
0,45098.62,2,8,111379.55,1,1,1,1,0,0,0,0
1,20339.79,1,6,119827.49379288736,1,1,1,0,1,0,0,0
0,108528.74,4,0,136820.99,1,0,1,0,0,0,1,0
0,145560.38,3,7,98752.51,1,1,0,0,0,1,0,0
0,199357.24,1,2,158266.42,3,1,1,0,1,0,0,0
0,43106.17,1,4,105599.67,1,1,1,0,1,0,0,0
0,137508.31,3,10,119827.49379288736,2,1,0,0,0,1,0,0
1,91957.39,6,2,119827.49379288736,2,1,1,0,0,0,0,1
0,120612.11,6,4,139723.9,1,1,1,0,0,0,0,1
0,102921.17,1,3,141806.46,1,1,0,0,1,0,0,0
0,31686.33,6,5,132571.67,1,1,1,0,0,0,0,1
1,180002.42,2,2,180516.9,1,1,0,1,0,0,0,0
1,28407.4,3,8,119827.49379288736,2,1,1,0,0,1,0,0
0,73743.95,6,4,92805.72,1,0,1,0,0,0,0,1
1,186233.26,6,4,119827.49379288736,3,1,1,0,0,0,0,1
1,31728.86,4,3,135309.36,1,1,0,0,0,0,1,0
0,48244.64,5,6,128917.84,1,1,1,0,0,0,0,0
0,113266.28,6,2,56580.93,1,1,0,0,0,0,0,1
1,71178.09,3,8,131390.75,2,1,0,0,0,1,0,0
1,25684.93,6,4,119827.49379288736,2,0,0,0,0,0,0,1
1,29737.14,3,8,119827.49379288736,2,0,0,0,0,1,0,0
0,149922.38,4,1,97361.66,1,1,1,0,0,0,1,0
0,180702.12,1,6,119827.49379288736,1,1,0,0,1,0,0,0
1,27597.59,2,7,119827.49379288736,2,0,1,1,0,0,0,0
1,95025.27,3,10,119827.49379288736,2,1,1,0,0,1,0,0
0,167035.07,3,1,119827.49379288736,2,1,0,0,0,1,0,0
1,116781.71,4,0,119827.49379288736,2,0,1,0,0,0,1,0
0,21170.81,4,4,102714.65,2,0,0,0,0,0,1,0
0,29641.58,1,5,67816.72,1,1,1,0,1,0,0,0
1,116520.07,1,8,81710.46,1,1,1,0,1,0,0,0
1,44220.4,1,2,75237.54,1,0,1,0,1,0,0,0
1,166188.28,2,10,124023.18,1,1,0,1,0,0,0,0
0,140857.76,4,5,100727.5,1,0,1,0,0,0,1,0
0,37024.28,5,10,107238.85,2,1,0,0,0,0,0,0
1,27513.47,1,5,119827.49379288736,2,1,0,0,1,0,0,0
0,17744.72,2,0,139994.66,1,1,0,1,0,0,0,0
0,4423.63,1,9,126224.87,1,1,1,0,1,0,0,0
0,109718.44,6,1,145751.03,1,0,0,0,0,0,0,1
1,107243.31,2,5,119827.49379288736,1,0,1,1,0,0,0,0
0,115288.24,2,4,121166.89,1,0,1,1,0,0,0,0
0,41233.97,6,1,119827.49379288736,2,0,1,0,0,0,0,1
1,52952.24,2,10,119827.49379288736,2,1,1,1,0,0,0,0
1,78955.8,6,9,70655.48,1,0,0,0,0,0,0,1
1,26025.6,2,1,129901.21,1,1,0,1,0,0,0,0
1,174536.17,6,8,125470.81,1,1,1,0,0,0,0,1
0,147311.47,2,9,169406.33,4,1,1,1,0,0,0,0
1,77965.44,1,2,119827.49379288736,2,0,1,0,1,0,0,0
1,5635.63,1,4,107041.3,1,1,1,0,1,0,0,0
0,81310.1,4,10,95153.77,1,0,1,0,0,0,1,0
1,111421.45,4,3,145166.09,2,0,0,0,0,0,1,0
0,190269.21,5,4,119827.49379288736,2,0,0,0,0,0,0,0
1,100950.48,5,9,65962.63,1,1,1,0,0,0,0,0
1,113033.73,4,6,140418.81,1,1,1,0,0,0,1,0
0,120663.57,6,3,139799.63,1,0,1,0,0,0,0,1
1,187192.23,3,9,171787.84,2,1,0,0,0,1,0,0
1,97825.23,3,6,149238.97,1,1,1,0,0,1,0,0
0,169621.69,2,4,163146.46,1,1,0,1,0,0,0,0
0,191557.1,4,8,119827.49379288736,2,1,0,0,0,0,1,0
1,103287.62,3,10,119827.49379288736,2,1,0,0,0,1,0,0
0,167538.66,4,9,61482.47,1,1,1,0,0,0,1,0
0,64869.32,4,8,145150.28,1,1,0,0,0,0,1,0
0,102426.06,4,5,126670.37,1,1,0,0,0,0,1,0
0,107876.2,3,8,84390.8,2,0,1,0,0,1,0,0
1,37294.88,6,2,89728.86,2,1,1,0,0,0,0,1
0,89248.99,6,1,119827.49379288736,2,1,0,0,0,0,0,1
1,91973.63,4,4,118628.8,1,0,0,0,0,0,1,0
1,16870.2,3,3,119827.49379288736,2,1,0,0,0,1,0,0
1,121681.19,6,6,96863.13,1,1,1,0,0,0,0,1
0,33730.43,4,6,142263.45,1,0,1,0,0,0,1,0
0,104786.59,6,7,119827.49379288736,2,1,0,0,0,0,0,1
0,94790.34,2,3,119827.49379288736,1,1,0,1,0,0,0,0
0,28726.07,4,1,119827.49379288736,2,0,0,0,0,0,1,0
1,67057.27,2,6,122724.37,1,1,1,1,0,0,0,0
